GHG Intensity (kg CO2e/sq ft)_sqrt,GHG Intensity (kg CO2e/sq ft),Reporting Status,Reporting Status_Submitted Data,Weather Normalized Source EUI (kBtu/sq ft)_sqrt,Weather Normalized Source EUI (kBtu/sq ft)_log,Source EUI (kBtu/sq ft)_log,Source EUI (kBtu/sq ft)_sqrt,Source EUI (kBtu/sq ft),Chicago Energy Rating
2.5495098,6.5,Submitted Data,True,11.397368,4.8744335,4.7824793,10.881176,118.4,4.0
2.2135944,4.9,Submitted Data,True,9.767292,4.5685062,4.5336742,9.596874,92.1,4.0
2.6645825,7.1,Submitted Data,True,11.484773,4.889597,4.8567066,11.296017,127.6,3.0
2.7748873,7.7,Submitted Data,True,12.477981,5.054333,4.9931498,12.0995865,146.4,1.0
1.9493588,3.8,Submitted Data,True,8.455768,4.2835865,4.272491,8.408329,70.7,4.0
2.1587033,4.66,Not Submitted,False,9.597917,4.533889,4.4966936,9.419129,88.72,0.0
2.720294,7.4,Submitted Data,True,11.785584,4.940928,4.919251,11.657616,135.9,4.0
4.8989797,24.0,Submitted Data,True,20.938004,6.08541,6.081305,20.894976,436.6,3.5
2.533772,6.42,Not Submitted,False,11.329607,4.8625994,4.8017235,10.987266,120.72,0.0
2.8809721,8.3,Submitted Data,True,12.477981,5.054333,5.013963,12.227019,149.5,1.5
2.366432,5.6,Submitted Data,True,10.535654,4.7184987,4.684905,10.358571,107.3,3.5
3.4496377,11.9,Submitted Data,True,15.152557,5.440685,5.4053764,14.886235,221.6,1.0
2.408319,5.8,Submitted Data,True,10.904128,4.7866583,4.7431917,10.667708,113.8,4.0
2.48998,6.2,Submitted Data,True,10.885771,4.783316,4.757891,10.747092,115.5,3.0
3.9496834,15.6,Submitted Data,True,17.032322,5.673667,5.676754,17.058722,291.0,1.0
3.4058774,11.6,Submitted Data,True,14.536161,5.3580003,5.3437686,14.432602,208.3,2.0
3.2863352,10.8,Submitted Data,True,14.690133,5.3789754,5.315666,14.230249,202.5,2.0
2.4698179,6.1,Submitted Data,True,11.108555,4.823502,4.769837,10.812031,116.9,3.0
2.383275,5.68,Not Submitted,False,10.606602,4.731803,4.688592,10.377861,107.7,0.0
2.70555,7.32,Not Submitted,False,11.7515955,4.935193,4.9196887,11.660189,135.96,0.0
2.408319,5.8,Submitted Data,True,10.48332,4.708629,4.670958,10.2859125,105.8,4.0
2.258318,5.1,Submitted Data,True,10.07472,4.629863,4.5859876,9.853933,97.1,4.0
2.5612497,6.56,Not Submitted,False,11.4184065,4.8780937,4.8388186,11.194641,125.32,0.0
2.5179358,6.34,Not Submitted,False,10.980892,4.8005724,4.775925,10.845276,117.62,0.0
2.7748873,7.7,Submitted Data,True,12.389512,5.040194,5.0113015,12.210651,149.1,1.0
2.4698179,6.1,Submitted Data,True,11.040833,4.811371,4.772378,10.825895,117.2,2.0
2.5495098,6.5,Submitted Data,True,11.022704,4.808111,4.769837,10.812031,116.9,4.0
0.5477226,0.3,Submitted Data,True,5.161395,3.319264,1.7749523,2.2135944,4.9,4.0
3.563706,12.7,Submitted Data,True,15.119524,5.436339,5.436339,15.119524,228.6,2.0
2.810694,7.9,Submitted Data,True,12.2147455,5.0119677,4.9815497,12.029131,144.7,4.0
2.6981475,7.28,Submitted Data,True,11.935661,4.9660563,4.9337544,11.743083,137.9,0.0
4.0620193,16.5,Submitted Data,True,17.28294,5.702782,5.6933956,17.201744,295.9,1.5
2.5495098,6.5,Submitted Data,True,10.981803,4.800737,4.800737,10.981803,120.6,0.0
2.48998,6.2,Submitted Data,True,10.927031,4.7908196,4.769837,10.812031,116.9,4.0
2.8809721,8.3,Submitted Data,True,12.696456,5.08883,5.0606947,12.517987,156.7,1.0
1.8165902,3.3,Submitted Data,True,7.981228,4.169761,4.146304,7.886698,62.2,4.0
2.4248712,5.88,Exempt,False,10.800926,4.767799,4.7100706,10.490949,110.06,3.2
2.1213202,4.5,Submitted Data,True,9.224966,4.455509,4.462454,9.257429,85.7,3.0
2.9899833,8.94,Not Submitted,False,13.25066,5.1737742,5.1251535,12.930584,167.2,0.0
2.3874674,5.7,Submitted Data,True,10.48332,4.708629,4.6765604,10.315038,106.4,3.5
2.1908903,4.8,Submitted Data,True,9.6228895,4.5390306,4.5108595,9.486833,90.0,4.0
2.9495761,8.7,Not Submitted,False,11.354295,4.866919,5.0909243,12.709839,161.54,0.0
2.345208,5.5,Not Submitted,False,10.491901,4.710251,4.6664534,10.262553,105.32,0.0
2.626785,6.9,Submitted Data,True,11.96662,4.9712014,4.8805265,11.43241,130.7,2.5
2.792848,7.8,Submitted Data,True,11.979149,4.9732795,4.94307,11.798305,139.2,2.5
2.607681,6.8,Submitted Data,True,11.549891,4.9008203,4.8721395,11.384199,129.6,2.5
2.7748873,7.7,Submitted Data,True,12.0415945,4.983607,4.9402127,11.781342,138.8,2.5
2.144761,4.6,Submitted Data,True,9.268226,4.464758,4.4485164,9.192389,84.5,4.0
2.1679482,4.7,Submitted Data,True,9.170606,4.443827,4.4450016,9.176056,84.2,3.0
2.6457512,7.0,Submitted Data,True,11.313708,4.8598123,4.8574843,11.300443,127.7,4.0
2.8635643,8.2,Submitted Data,True,12.477981,5.054333,5.0284753,12.316655,151.7,2.0
2.607681,6.8,Submitted Data,True,11.242776,4.8473315,4.8315086,11.153475,124.4,3.5
2.4698179,6.1,Submitted Data,True,10.473777,4.706824,4.706824,10.473777,109.7,3.0
3.535534,12.5,Submitted Data,True,15.533834,5.4901767,5.461711,15.313393,234.5,1.5
4.047221,16.38,Not Submitted,False,17.404022,5.7166986,5.7093005,17.33955,300.66,0.0
2.5495098,6.5,Submitted Data,True,11.454257,4.884316,4.8202815,11.090536,123.0,2.5
1.8439089,3.4,Submitted Data,True,7.8038454,4.12552,4.12552,7.8038454,60.9,4.0
2.9154758,8.5,Submitted Data,True,12.589679,5.072044,5.056246,12.489996,156.0,4.0
3.535534,12.5,Submitted Data,True,15.533834,5.4901767,5.4236274,15.023315,225.7,1.0
5.504544,30.3,Submitted Data,True,23.583893,6.322924,6.3180666,23.52658,553.5,2.0
2.4494898,6.0,Submitted Data,True,10.59245,4.729156,4.7140245,10.511898,110.5,4.0
3.0983868,9.6,Submitted Data,True,13.693064,5.239098,5.202907,13.446189,180.8,1.0
3.3436508,11.18,Exempt,False,14.366628,5.334649,5.3148794,14.224627,202.34,1.4
2.4413111,5.96,Not Submitted,False,10.854492,4.77761,4.740575,10.653638,113.5,0.0
2.345208,5.5,Submitted Data,True,10.927031,4.7908196,4.6690836,10.276186,105.6,3.5
2.5495098,6.5,Submitted Data,True,11.357817,4.8675346,4.8251085,11.117554,123.6,2.0
2.6457512,7.0,Submitted Data,True,11.575837,4.905275,4.8782463,11.419282,130.4,4.0
2.810694,7.9,Submitted Data,True,12.177849,5.0059576,4.963544,11.92057,142.1,3.0
2.720294,7.4,Submitted Data,True,11.92057,4.963544,4.9214396,11.670476,136.2,4.0
2.5495098,6.5,Submitted Data,True,11.331372,4.8629084,4.812997,11.049887,122.1,3.0
2.596151,6.74,Exempt,False,11.411398,4.8768754,4.8402424,11.202679,125.5,2.9
2.6944387,7.26,Not Submitted,False,11.827933,4.9480505,4.917496,11.647317,135.66,0.0
2.8809721,8.3,Submitted Data,True,12.498,5.057519,5.0440702,12.413702,154.1,1.0
2.48998,6.2,Submitted Data,True,10.890363,4.784153,4.74667,10.68644,114.2,2.5
2.626785,6.9,Submitted Data,True,11.580155,4.9060154,4.882044,11.441154,130.9,4.0
4.793746,22.98,Not Submitted,False,20.189602,6.0127854,6.0104337,20.165813,406.66,0.0
2.7568097,7.6,Submitted Data,True,11.827933,4.9480505,4.935193,11.7515955,138.1,2.5
2.626785,6.9,Submitted Data,True,11.627554,4.9141245,4.8926024,11.502173,132.3,2.5
2.0,4.0,Submitted Data,True,8.9330845,4.391977,4.339902,8.700575,75.7,4.0
2.738613,7.5,Submitted Data,True,12.037441,4.9829216,4.91852,11.653326,135.8,2.5
2.5573423,6.54,Submitted Data,True,12.726351,5.093505,4.7861576,10.901376,118.84,0.0
2.626785,6.9,Not Submitted,False,11.63701,4.9157386,4.866149,11.34989,128.82,0.0
4.07431,16.6,Submitted Data,True,18.138357,5.799093,5.75162,17.711578,313.7,1.0
2.8809721,8.3,Submitted Data,True,12.461942,5.0517774,5.036303,12.365274,152.9,3.0
2.7018511,7.3,Submitted Data,True,11.870131,4.9551225,4.925803,11.696154,136.8,3.5
2.4979992,6.24,Submitted Data,True,11.02996,4.8094163,4.7706847,10.816654,117.0,0.0
3.224903,10.4,Submitted Data,True,13.867228,5.2642436,5.249127,13.762267,189.4,2.0
3.34664,11.2,Submitted Data,True,14.556786,5.3608227,5.3461547,14.449913,208.8,3.0
2.792848,7.8,Submitted Data,True,12.324772,5.029784,4.99586,12.116105,146.8,3.0
2.4698179,6.1,Submitted Data,True,10.986355,4.801559,4.7484045,10.695793,114.4,3.0
2.5495098,6.5,Submitted Data,True,11.304866,4.8582606,4.8194747,11.086027,122.9,4.0
2.75318,7.58,Not Submitted,False,11.965785,4.9710627,4.9484763,11.830469,139.96,0.0
2.310844,5.34,Not Submitted,False,11.218735,4.8430843,4.7933083,10.940749,119.7,0.0
2.144761,4.6,Submitted Data,True,9.380832,4.4886365,4.464758,9.268226,85.9,4.0
3.082207,9.5,Submitted Data,True,13.247642,5.173321,5.160204,13.160547,173.2,3.0
2.3874674,5.7,Submitted Data,True,10.464225,4.7050157,4.683057,10.348913,107.1,4.0
3.065942,9.4,Submitted Data,True,13.322912,5.1845884,5.157905,13.145341,172.8,4.0
2.2135944,4.9,Submitted Data,True,9.848858,4.5849676,4.5390306,9.6228895,92.6,4.0
2.04939,4.2,Submitted Data,True,9.230385,4.4566703,4.4127984,9.027735,81.5,4.0
2.0248456,4.1,Submitted Data,True,9.038805,4.41522,4.366913,8.820431,77.8,0.0
2.345208,5.5,Submitted Data,True,10.089599,4.6327853,4.611152,9.9799795,99.6,3.0
2.8495615,8.12,Exempt,False,12.331261,5.03083,5.0123672,12.217201,149.26,2.6
2.1679482,4.7,Submitted Data,True,9.523655,4.5185223,4.479607,9.338094,87.2,4.0
2.1679482,4.7,Submitted Data,True,9.751923,4.565389,4.5053496,9.4604435,89.5,4.0
2.9154758,8.5,Submitted Data,True,13.190906,5.164786,5.110179,12.8335495,164.7,4.0
2.4494898,6.0,Submitted Data,True,10.705139,4.750136,4.729156,10.59245,112.2,1.0
2.993326,8.96,Not Submitted,False,11.184812,4.837075,5.1402593,13.029198,169.76,0.0
2.0976176,4.4,Submitted Data,True,9.316651,4.4750614,4.4461746,9.181503,84.3,4.0
3.8600519,14.9,Submitted Data,True,16.38597,5.5965686,5.5954547,16.376812,268.2,2.0
2.383275,5.68,Not Submitted,False,10.497619,4.7113304,4.669459,10.278132,105.64,0.0
4.2426405,18.0,Submitted Data,True,18.248287,5.811141,5.815026,18.283873,334.3,1.0
3.4641016,12.0,Submitted Data,True,14.889594,5.4058256,5.388615,14.761436,217.9,2.5
2.258318,5.1,Submitted Data,True,9.929753,4.601162,4.563306,9.741663,94.9,4.0
2.75318,7.58,Not Submitted,False,11.965785,4.9710627,4.9484763,11.830469,139.96,0.0
2.32379,5.4,Submitted Data,True,10.198039,4.65396,4.6101575,9.974969,99.5,4.0
3.4928498,12.2,Submitted Data,True,15.381807,5.4705887,5.433722,15.0996685,228.0,3.0
2.5019991,6.26,Not Submitted,False,11.0390215,4.8110456,4.7742376,10.836051,117.42,0.0
2.7712812,7.68,Submitted Data,True,12.589679,5.072044,5.04278,12.405643,153.9,1.0
2.4698179,6.1,Submitted Data,True,10.747092,4.757891,4.7238417,10.56409,111.6,4.0
2.3706539,5.62,Not Submitted,False,10.05485,4.6259527,4.6484213,10.169562,103.42,0.0
2.6457512,7.0,Submitted Data,True,11.75585,4.9359117,4.8941016,11.510864,132.5,3.0
2.607681,6.8,Submitted Data,True,11.371016,4.8698397,4.854371,11.28273,127.3,2.0
2.408319,5.8,Submitted Data,True,10.545141,4.720283,4.685828,10.363398,107.4,4.0
2.5690465,6.6,Submitted Data,True,11.392981,4.8736696,4.8346934,11.171392,124.8,2.5
2.6832817,7.2,Submitted Data,True,11.4717045,4.887337,4.871373,11.3798065,129.5,4.0
1.8439089,3.4,Submitted Data,True,8.221922,4.2282925,4.175925,8.0062475,64.1,4.0
5.8309517,34.0,Submitted Data,True,24.957964,6.4359903,6.43117,24.89779,619.9,1.5
3.4785054,12.1,Submitted Data,True,15.0,5.420535,5.4062743,14.892951,221.8,1.5
2.4698179,6.1,Submitted Data,True,10.848963,4.7765994,4.752728,10.719142,114.9,3.0
2.626785,6.9,Submitted Data,True,11.4717045,4.887337,4.860587,11.318127,128.1,4.0
2.6645825,7.1,Submitted Data,True,14.180268,5.308664,4.9148583,11.631853,135.3,1.5
2.6457512,7.0,Submitted Data,True,11.584473,4.906755,4.906755,11.584473,134.2,3.0
2.1679482,4.7,Submitted Data,True,9.741663,4.563306,4.5119576,9.492102,90.1,4.0
2.9325757,8.6,Submitted Data,True,12.70433,5.0900626,5.049215,12.445883,154.9,3.5
2.8565714,8.16,Not Submitted,False,12.525973,5.061962,5.0339613,12.350708,152.54,0.0
1.67332,2.8,Submitted Data,True,7.5099936,4.0500445,3.988984,7.28011,53.0,4.0
2.408319,5.8,Submitted Data,True,10.516653,4.714921,4.681205,10.339246,106.9,2.5
3.082207,9.5,Submitted Data,True,13.427584,5.2001534,5.184028,13.3191595,177.4,3.0
1.8708287,3.5,Submitted Data,True,8.074652,4.1926804,4.1835756,8.037413,64.6,4.0
2.7568097,7.6,Submitted Data,True,11.811012,4.9452076,4.9337544,11.743083,137.9,3.5
2.6832817,7.2,Submitted Data,True,11.683321,4.923624,4.898586,11.536898,133.1,3.5
2.792848,7.8,Submitted Data,True,12.083046,4.9904327,4.962845,11.916375,142.0,3.0
2.345208,5.5,Submitted Data,True,10.24207,4.662495,4.637637,10.1143465,102.3,4.0
2.48998,6.2,Submitted Data,True,10.4947605,4.7107906,4.7431917,10.667708,113.8,0.0
2.9325757,8.6,Submitted Data,True,13.187115,5.1642146,5.117395,12.880218,165.9,1.0
2.529822,6.4,Submitted Data,True,11.532562,4.89784,4.811371,11.040833,121.9,3.5
2.5019991,6.26,Not Submitted,False,11.027239,4.808927,4.7765994,10.848963,117.7,0.0
2.4289916,5.9,Submitted Data,True,10.492855,4.7104306,4.6940966,10.406729,108.3,4.0
2.5690465,6.6,Submitted Data,True,11.1400175,4.8291135,4.788325,10.913295,119.1,4.0
4.427189,19.6,Not Submitted,False,18.968395,5.888324,5.872681,18.820202,354.2,1.0
2.607681,6.8,Submitted Data,True,11.674759,4.9221683,4.8759604,11.406138,130.1,2.5
2.345208,5.5,Submitted Data,True,10.26645,4.667206,4.644391,10.148891,103.0,4.0
2.345208,5.5,Submitted Data,True,10.319883,4.6774907,4.65396,10.198039,104.0,3.0
2.236068,5.0,Submitted Data,True,9.6228895,4.5390306,4.5282893,9.570789,91.6,0.0
2.3874674,5.7,Submitted Data,True,10.1143465,4.637637,4.637637,10.1143465,102.3,4.0
2.2181072,4.92,Exempt,False,13.084342,5.1486564,4.5285053,9.571834,91.62,0.0
2.1908903,4.8,Submitted Data,True,9.944848,4.60417,4.543295,9.643651,93.0,3.0
2.810694,7.9,Submitted Data,True,12.413702,5.0440702,5.0126333,12.218838,149.3,1.0
2.302173,5.3,Submitted Data,True,10.153817,4.645352,4.6180863,10.014989,100.3,3.5
4.7222877,22.3,Submitted Data,True,20.574255,6.050441,6.029964,20.364183,414.7,3.0
2.626785,6.9,Submitted Data,True,11.532562,4.89784,4.854371,11.28273,127.3,4.0
2.607681,6.8,Submitted Data,True,11.738825,4.933034,4.8706064,11.375412,129.4,2.5
3.224903,10.4,Submitted Data,True,14.216188,5.3136983,5.2806625,13.982131,195.5,1.0
2.75318,7.58,Not Submitted,False,11.965785,4.9710627,4.9484763,11.830469,139.96,0.0
3.082207,9.5,Submitted Data,True,13.6674795,5.235378,5.1973915,13.408952,179.8,2.0
2.529822,6.4,Submitted Data,True,11.207141,4.8410325,4.810557,11.0363035,121.8,4.0
1.9493588,3.8,Submitted Data,True,8.5440035,4.304065,4.275276,8.420214,70.9,4.0
2.0736442,4.3,Submitted Data,True,9.359488,4.484132,4.407938,9.005554,81.1,4.0
1.9235384,3.7,Submitted Data,True,8.6487,4.3280983,4.2738843,8.414273,70.8,4.0
2.6229753,6.88,Not Submitted,False,11.574973,4.9051266,4.867842,11.359577,129.04,0.0
7.1484265,51.1,Submitted Data,True,30.157917,6.813994,6.812015,30.12806,907.7,1.0
2.828427,8.0,Submitted Data,True,12.280066,5.022564,4.9712014,11.96662,143.2,4.0
1.9493588,3.8,Submitted Data,True,8.596511,4.316154,4.284965,8.4616785,71.6,4.0
2.792848,7.8,Submitted Data,True,12.045746,4.9842916,4.9712014,11.96662,143.2,4.0
2.0248456,4.1,Submitted Data,True,9.022195,4.4115853,4.3694477,8.83176,78.0,4.0
2.5495098,6.5,Submitted Data,True,11.040833,4.811371,4.7908196,10.927031,119.4,3.0
2.366432,5.6,Submitted Data,True,10.583005,4.727388,4.685828,10.363398,107.4,4.0
2.720294,7.4,Submitted Data,True,12.296341,5.0251956,4.9739714,11.983322,143.6,2.0
1.9493588,3.8,Submitted Data,True,8.526429,4.3000026,4.276666,8.426149,71.0,4.0
2.75318,7.58,Exempt,False,11.965785,4.9710627,4.9484763,11.830469,139.96,0.0
2.0248456,4.1,Submitted Data,True,8.642916,4.326778,4.326778,8.642916,74.7,4.0
2.366432,5.6,Submitted Data,True,10.397115,4.692265,4.660605,10.232302,104.7,4.0
2.6944387,7.26,Submitted Data,True,11.983322,4.9739714,4.922605,11.677328,136.36,0.0
2.6457512,7.0,Submitted Data,True,11.924764,4.9642425,4.9163246,11.640447,135.5,1.5
3.2093613,10.3,Submitted Data,True,14.017846,5.2857385,5.273,13.928389,194.0,2.0
2.626785,6.9,Submitted Data,True,11.597413,4.908972,4.872905,11.388591,129.7,3.0
2.588436,6.7,Submitted Data,True,11.353414,4.866765,4.835488,11.175867,124.9,3.0
2.48998,6.2,Submitted Data,True,10.714477,4.7518644,4.7475376,10.691118,114.3,3.5
2.529822,6.4,Submitted Data,True,11.175867,4.835488,4.808927,11.027239,121.6,4.0
2.50998,6.3,Submitted Data,True,11.135529,4.828314,4.7899885,10.922454,119.3,3.5
2.9664793,8.8,Submitted Data,True,13.019217,5.1387353,5.1059456,12.806249,164.0,2.0
1.6124516,2.6,Submitted Data,True,7.2041655,3.9684033,3.8979242,6.94982,48.3,4.0
2.4289916,5.9,Submitted Data,True,10.48332,4.708629,4.685828,10.363398,107.4,4.0
2.792848,7.8,Not Submitted,False,12.362039,5.0357833,5.0017962,12.152366,147.68,0.0
1.9748417,3.9,Submitted Data,True,9.044335,4.416428,4.3385973,8.694826,75.6,4.0
2.3874674,5.7,Submitted Data,True,10.310189,4.6756287,4.65396,10.198039,104.0,4.0
2.607681,6.8,Submitted Data,True,11.401754,4.8751974,4.8346934,11.171392,124.8,3.0
2.607681,6.8,Submitted Data,True,11.375412,4.8706064,4.8520303,11.269427,127.0,2.5
2.6870058,7.22,Not Submitted,False,12.0025,4.9771476,4.9384947,11.771152,138.56,0.0
2.144761,4.6,Submitted Data,True,9.444575,4.5020294,4.4670568,9.279009,86.1,3.0
2.258318,5.1,Submitted Data,True,9.9799795,4.611152,4.5736794,9.792854,95.9,4.0
3.885872,15.1,Submitted Data,True,16.81071,5.647565,5.636574,16.718254,279.5,1.0
2.280351,5.2,Submitted Data,True,9.9699545,4.6091623,4.5900564,9.874208,97.5,3.5
2.408319,5.8,Submitted Data,True,10.625442,4.735321,4.7140245,10.511898,110.5,4.0
2.0976176,4.4,Submitted Data,True,8.843077,4.3719764,4.3719764,8.843077,78.2,4.0
4.494441,20.2,Submitted Data,True,19.068298,5.898801,5.898801,19.068298,363.6,3.0
2.4494898,6.0,Not Submitted,False,10.785175,4.7649055,4.7328596,10.612257,112.62,0.0
2.50998,6.3,Submitted Data,True,11.419282,4.8782463,4.7824793,10.881176,118.4,3.5
2.1908903,4.8,Submitted Data,True,9.690201,4.5528235,4.5108595,9.486833,90.0,4.0
2.660827,7.08,Submitted Data,True,12.5499,5.0657544,5.0350027,12.357184,152.7,1.0
2.7748873,7.7,Submitted Data,True,12.312595,5.02782,4.9897523,12.078907,145.9,1.5
2.236068,5.0,Submitted Data,True,9.853933,4.5859876,4.566429,9.757049,95.2,4.0
2.505993,6.28,Exempt,False,11.0923395,4.8206043,4.7774415,10.853571,117.8,2.4
2.529822,6.4,Submitted Data,True,10.784247,4.7647347,4.7544518,10.728467,115.1,2.5
1.5491934,2.4,Submitted Data,True,6.6483083,3.8110971,3.7999735,6.6105976,43.7,4.0
2.607681,6.8,Submitted Data,True,11.322544,4.8613615,4.832306,11.157957,124.5,4.0
2.505993,6.28,Not Submitted,False,11.153475,4.8315086,4.787825,10.910545,119.04,0.0
3.082207,9.5,Submitted Data,True,13.221195,5.169347,5.1457486,13.065221,170.7,3.5
3.885872,15.1,Submitted Data,True,16.724234,5.6372867,5.625821,16.628288,276.5,1.0
2.236068,5.0,Submitted Data,True,9.904545,4.5961294,4.5517693,9.68504,93.8,4.0
1.8708287,3.5,Submitted Data,True,8.3904705,4.2682977,4.206184,8.130191,66.1,4.0
3.1400638,9.86,Not Submitted,False,13.604411,5.2261767,5.2056537,13.464768,181.3,0.0
2.4289916,5.9,Submitted Data,True,10.677078,4.744932,4.722064,10.55462,111.4,3.5
2.738613,7.5,Submitted Data,True,12.095453,4.992471,4.974663,11.9874935,143.7,2.5
2.4698179,6.1,Submitted Data,True,10.87658,4.7816415,4.744932,10.677078,114.0,3.0
2.366432,5.6,Submitted Data,True,10.290772,4.6718936,4.647271,10.163661,103.3,4.0
1.8439089,3.4,Submitted Data,True,8.20975,4.225373,4.175925,8.0062475,64.1,4.0
2.607681,6.8,Submitted Data,True,11.55422,4.901564,4.865224,11.344603,128.7,1.5
2.5690465,6.6,Submitted Data,True,11.273864,4.8528113,4.8291135,11.1400175,124.1,4.0
2.408319,5.8,Submitted Data,True,10.630146,4.7361984,4.6986604,10.430724,108.8,3.5
2.9832869,8.9,Submitted Data,True,12.961481,5.1298985,5.082646,12.657014,160.2,4.0
3.1144824,9.7,Not Submitted,False,13.627179,5.229503,5.1986074,13.417153,180.02,0.0
2.9832869,8.9,Submitted Data,True,12.790622,5.1035185,5.081404,12.649111,160.0,4.0
2.588436,6.7,Submitted Data,True,11.233877,4.845761,4.8146205,11.058933,122.3,4.0
4.812484,23.16,Not Submitted,False,20.815859,6.0737357,6.046095,20.529491,421.46,0.0
2.2135944,4.9,Submitted Data,True,9.767292,4.5685062,4.5119576,9.492102,90.1,4.0
3.065942,9.4,Submitted Data,True,13.228757,5.170484,5.1316724,12.973049,168.3,3.5
2.302173,5.3,Submitted Data,True,10.104454,4.6356993,4.5622625,9.736529,94.8,4.0
2.5690465,6.6,Submitted Data,True,11.309288,4.859037,4.828314,11.135529,124.0,3.0
2.8635643,8.2,Submitted Data,True,12.553884,5.0663853,5.0350027,12.357184,152.7,3.0
2.5690465,6.6,Submitted Data,True,11.414903,4.877485,4.833898,11.166916,124.7,3.0
2.6457512,7.0,Submitted Data,True,11.571517,4.904534,4.882044,11.441154,130.9,2.5
2.32379,5.4,Not Submitted,False,10.221546,4.658521,4.6275187,10.062802,101.26,0.0
4.41588,19.5,Submitted Data,True,19.364916,5.9295893,5.86221,18.721645,350.5,1.0
2.236068,5.0,Submitted Data,True,9.654015,4.54542,4.53582,9.607289,92.3,4.0
2.792848,7.8,Submitted Data,True,12.157302,5.002603,4.978112,12.00833,144.2,4.0
3.8729835,15.0,Submitted Data,True,16.938122,5.6626134,5.636574,16.718254,279.5,1.0
2.8809721,8.3,Submitted Data,True,12.660964,5.083266,5.042134,12.401613,153.8,3.0
2.366432,5.6,Submitted Data,True,10.300486,4.673763,4.6549125,10.202941,104.1,3.0
2.3874674,5.7,Submitted Data,True,10.625442,4.735321,4.683057,10.348913,107.1,4.0
2.6532998,7.04,Submitted Data,True,11.990829,4.9752154,4.8704534,11.374533,129.38,4.0
3.127299,9.78,Not Submitted,False,13.599265,5.225424,5.2018065,13.43875,180.6,0.0
2.32379,5.4,Submitted Data,True,10.15874,4.646312,4.61413,9.994999,99.9,4.0
4.7434163,22.5,Submitted Data,True,20.112185,6.0051208,6.0051208,20.112185,404.5,1.0
2.9832869,8.9,Submitted Data,True,13.10725,5.152135,5.1298985,12.961481,168.0,2.0
2.908608,8.46,Submitted Data,True,10.281051,4.670021,4.6746964,10.305339,106.2,4.0
3.6769552,13.52,Not Submitted,False,20.081335,6.002058,5.5201,15.768957,248.66,0.0
2.8635643,8.2,Submitted Data,True,12.625371,5.0776706,5.037602,12.373359,153.1,2.5
2.9664793,8.8,Submitted Data,True,12.79453,5.1041255,5.091908,12.716131,161.7,2.5
4.159327,17.3,Submitted Data,True,18.283873,5.815026,5.7933183,18.085907,327.1,1.0
2.75318,7.58,Not Submitted,False,11.965785,4.9710627,4.9484763,11.830469,139.96,0.0
